ID,Items,byCap,byCapTime,byValue,byValueTime,FPTAS,FPTAStime,branch,branchTime
9019,4,227,0.00014669999999999739,227,0.003312520000000001,220,0.0004600999999999988,227,0.00011727999999999739,
9020,4,229,0.00016144999999999853,229,0.0030133100000000025,220,0.00036093999999998517,229,0.00011126000000000858,
9021,4,496,0.00023220999999999493,496,0.002900750000000016,480,0.00045242999999999255,496,0.0001267299999999949,
9022,4,286,0.00015692999999998846,286,0.0029810900000000018,280,0.0003814000000000206,286,0.0001284599999999969,
9023,4,387,0.00021542999999999424,387,0.0030005599999999967,380,0.0004888700000000057,387,0.00012343999999998802,
9024,4,393,0.00020134999999999793,393,0.0037516199999999954,390,0.0005963800000000141,393,0.0001256200000000085,
9025,4,295,0.0001623199999999869,295,0.0025641399999999947,210,0.0003991800000000012,295,0.00017709999999999227,
9026,4,512,0.00014818000000001773,512,0.004247809999999994,490,0.00048204000000000134,512,0.00012972000000001317,
9027,4,184,0.0001476200000000283,184,0.0017650599999999982,180,0.0003256100000000117,184,0.00015966999999999842,
9028,4,317,0.00014665000000000817,317,0.003049090000000003,270,0.0004940000000000033,317,0.00011153000000000191,
9029,4,372,0.0002273399999999981,372,0.002793469999999978,360,0.0005641199999999991,372,0.00014301999999998926,
9030,4,296,0.0002034400000000147,296,0.002518829999999994,290,0.0003942699999999988,296,0.00011658999999999864,
9031,4,309,0.0001422900000000027,309,0.0031001700000000197,300,0.0005801800000000057,309,0.00012662000000002394,
9032,4,501,0.00014609000000000095,501,0.002690589999999986,280,0.0004842499999999994,501,0.0001035599999999981,
9033,4,100,0.00014627000000000834,100,0.000812810000000006,90,0.00026484999999999204,100,0.0001932699999999876,
9034,4,253,0.000242830000000005,253,0.0038881800000000054,250,0.0005270300000000106,253,0.00014473999999999875,
9035,4,585,0.00019185999999999482,585,0.004091569999999986,340,0.0005168499999999909,585,0.0001115000000000066,
9036,4,584,0.00020967000000000625,584,0.003515890000000006,560,0.0007688399999999973,584,0.00022223000000002103,
9037,4,231,0.00030598000000001233,231,0.003064870000000006,220,0.0006409299999999973,231,0.00023025000000000516,
9038,4,251,0.00029821000000000095,251,0.0033446799999999753,90,0.0004541699999999871,251,0.00014286000000000244,
9039,4,159,0.00017257999999999995,159,0.002724650000000004,150,0.000557660000000002,159,0.0001354399999999778,
9040,4,314,0.0001551400000000136,314,0.00265057999999998,300,0.0004425200000000018,314,0.00012067999999999301,
9041,4,401,0.00021827999999999293,401,0.0032773399999999953,390,0.00041325999999997976,401,0.00013948000000002736,
9042,4,437,0.0002039699999999556,437,0.0036957999999999913,420,0.00051086999999999,437,0.00012835000000002594,
9043,4,398,0.00016890000000000072,398,0.0024343600000000265,240,0.0003754599999999542,398,0.00010086999999998625,
9044,4,505,0.00025159999999996074,505,0.003760799999999982,490,0.0004650200000000027,505,0.00010107999999998896,
9045,4,319,0.00024143000000002247,319,0.0035361800000000086,310,0.00045708999999998667,319,0.00013513000000003216,
9046,4,217,0.00015134999999997235,217,0.0014413500000000211,200,0.0002571999999999619,217,0.00016228999999999162,
9047,4,330,0.00018432999999998145,330,0.0029709800000000184,320,0.000527489999999986,330,0.00010884999999998257,
9048,4,254,0.00014189000000001785,254,0.0018579000000000078,250,0.00030070999999999516,254,0.00015807000000002348,
9049,4,462,0.00014475999999998378,462,0.0038836000000000226,450,0.0005529100000000042,462,0.00010735000000000383,
9050,10,798,0.001117100000000022,798,0.015239100000000007,770,0.0021232799999999583,798,0.0003344099999999983,
9051,10,942,0.0011791099999999943,942,0.01836587999999999,830,0.0021902299999999996,942,0.00030323999999996685,
9052,10,740,0.001014919999999968,736,0.016734959999999965,350,0.0022109100000000125,740,0.00038757000000003925,
9053,10,956,0.0010276000000000352,956,0.02206982,650,0.003145239999999987,956,0.0005444899999999819,
9054,10,1501,0.0011317599999999927,1501,0.02597995000000001,1460,0.003498809999999999,1501,0.00037776999999998394,
9055,10,1351,0.0011441599999999852,1351,0.025563509999999994,1140,0.003489229999999921,1351,0.0002983900000000261,
9056,10,1375,0.0011246399999999567,1375,0.027339569999999966,1230,0.0034795800000000554,1375,0.0003099499999999722,
9057,10,1153,0.001206460000000007,1153,0.021939489999999964,990,0.0030467800000000267,1153,0.0003222600000000142,
9058,10,1234,0.0009621200000000129,1234,0.026561570000000003,1210,0.003520850000000024,1234,0.0004474299999999687,
9059,10,1260,0.0011958600000000529,1230,0.028708499999999974,1150,0.0037153299999999946,1260,0.0006738699999999653,
9060,10,1319,0.0010131299999999754,1319,0.029411440000000014,1150,0.003697470000000038,1319,0.00030648999999996815,
9061,10,1169,0.0010218200000000621,1169,0.020911839999999984,1130,0.002795529999999999,1169,0.0004210100000000239,
9062,10,99,0.0004509300000000138,99,0.0031076800000000306,90,0.0006157999999999219,99,0.0002486200000000594,
9063,10,1023,0.001196950000000001,1023,0.02474008000000005,990,0.0027275300000000158,1023,0.000575810000000061,
9064,10,1389,0.0010682800000000015,1075,0.02399633999999999,710,0.0033784699999999646,1389,0.00029666999999996337,
9065,10,1168,0.0009460700000000344,1168,0.02572279000000009,660,0.003082989999999981,1168,0.00042598999999995615,
9066,10,1024,0.0012457199999999346,1024,0.018607469999999963,930,0.002506880000000038,1024,0.000330459999999988,
9067,10,1195,0.0009588999999999714,1195,0.027995739999999925,1160,0.003239279999999951,1195,0.00036181999999996607,
9068,10,872,0.001050819999999959,872,0.016154989999999998,780,0.002337169999999986,872,0.0003753799999999785,
9069,10,1099,0.0009568900000000724,1099,0.023440470000000033,920,0.0034791000000001303,1099,0.00031852999999983924,
9070,10,1286,0.0012631899999999518,1286,0.02516044999999991,1260,0.003598769999999831,1286,0.0003698399999998969,
9071,10,1178,0.0011008599999999546,1178,0.022049409999999908,1150,0.0029715500000000363,1178,0.00037244000000001163,
9072,10,1217,0.001095679999999959,1217,0.023150779999999996,1150,0.0028792199999999467,1217,0.0003775999999999158,
9073,10,939,0.0011590100000000803,911,0.02022031999999996,660,0.0025291099999999746,939,0.00046088000000011676,
9074,10,784,0.0010301199999999254,784,0.01700096999999985,600,0.002337669999999861,784,0.0005229600000001256,
9075,10,1240,0.0010775999999998475,1240,0.021873990000000135,1190,0.0028544399999999824,1240,0.00026323999999988245,
9076,10,917,0.0009465699999999799,917,0.021619170000000024,880,0.003097429999999832,917,0.0005178800000000195,
9077,10,1033,0.0010736999999998887,1033,0.021150499999999964,1010,0.002626249999999999,1033,0.0004963799999998742,
9078,10,1386,0.001255299999999977,1386,0.02318096000000011,1330,0.0031503899999999873,1386,0.000322620000000029,
9079,10,1266,0.0010655300000000523,1103,0.02345405999999997,1020,0.0032323100000000693,1266,0.0005372000000001265,
9080,10,1054,0.0009142500000000098,1054,0.026432419999999866,960,0.003195029999999974,1054,0.00044007999999990944,
9081,10,980,0.0009412799999999777,919,0.0221167100000001,900,0.0029654100000000485,980,0.0004728600000001393,
9082,10,952,0.0009541700000001186,952,0.02096872000000005,750,0.0029117800000000218,952,0.00028447999999997364,
9083,10,1446,0.001023890000000165,1406,0.02554879000000014,1210,0.003188910000000078,1446,0.00045932999999990896,
9084,10,1196,0.0013361299999999688,1196,0.021249970000000076,1030,0.0030145600000000172,1196,0.00028894999999991457,
9085,10,1062,0.0011446399999999813,1022,0.01891157000000007,720,0.002554730000000092,1062,0.0004820999999999742,
9086,10,748,0.0011034399999999777,748,0.01812547000000009,520,0.0023970700000000987,748,0.00030621999999993934,
9087,10,1059,0.0011687299999999822,1059,0.02506263000000004,910,0.0032135900000001528,1059,0.00046617999999995166,
9088,10,1578,0.0012017000000001587,1578,0.026672270000000112,1370,0.004051489999999944,1578,0.00031931000000014366,
9089,10,694,0.0012599999999999057,694,0.019412530000000032,610,0.0026814399999997816,694,0.0005700099999999963,
9090,10,1143,0.0011760500000001172,1143,0.022210479999999963,1090,0.002910189999999915,1143,0.00043517000000008464,
9091,10,1043,0.001187670000000196,1043,0.01869796000000008,1000,0.0027478999999996745,1043,0.00032741000000015676,
9092,10,1436,0.001184379999999976,1436,0.02576469000000003,1410,0.003556970000000206,1436,0.00026627999999988104,
9093,10,1368,0.0012511200000000144,1252,0.025502540000000237,1210,0.00347531000000032,1368,0.0003197099999999864,
9094,10,1315,0.0012336899999999672,1315,0.03132170000000002,1230,0.0037556600000002048,1315,0.000393139999999903,
9095,10,1005,0.0013167500000000132,1005,0.018990619999999864,860,0.0025151900000003023,1005,0.0005250699999999142,
9096,10,1187,0.0011645300000000702,1187,0.023251990000000264,1100,0.0031253999999998425,1187,0.00043207999999992806,
9097,10,959,0.0010936100000000692,959,0.018528220000000033,930,0.0025961599999999407,959,0.0005832100000000651,
9098,10,925,0.0009692600000002472,925,0.02225211999999999,780,0.002799489999999878,925,0.00037507999999974117,
9099,10,1243,0.0012693500000000313,1243,0.02250319999999988,790,0.002892020000000173,1243,0.0004153600000000779,
9100,15,2358,0.0038277800000000185,2358,0.07436419000000001,2300,0.00923560000000009,2358,0.0005792699999997808,
9101,15,1726,0.0037068700000000374,1726,0.05261760999999979,1580,0.006223870000000033,1726,0.00120537000000013,
9102,15,2064,0.0042010899999999655,2064,0.06498581999999999,2000,0.008101959999999906,2064,0.0005876900000001228,
9103,15,1485,0.004160849999999812,1485,0.047729559999999935,1400,0.005921600000000069,1485,0.000452070000000333,
9104,15,1479,0.004225370000000055,1479,0.05092451000000011,1340,0.00608177000000012,1479,0.0006091299999999933,
9105,15,1852,0.0036243500000003336,1852,0.05596860000000021,1790,0.006646580000000029,1852,0.0004264299999996979,
9106,15,1987,0.0031804699999997865,1987,0.05782187999999991,1920,0.007103919999999562,1987,0.0004259500000000571,
9107,15,1636,0.0036339000000000965,1636,0.05043688000000003,1550,0.006067000000000178,1636,0.000449249999999779,
9108,15,1664,0.00357040000000012,1664,0.04824155000000019,1530,0.005560549999999864,1664,0.0005329399999999396,
9109,15,1806,0.003875749999999982,1806,0.05543990000000008,1750,0.006364230000000077,1806,0.0005344000000002324,
9110,15,2084,0.0032260199999998916,2084,0.06261485999999991,2020,0.007528020000000027,2084,0.000503840000000082,
9111,15,1454,0.0033490699999998695,1454,0.04407451999999978,1400,0.005506579999999986,1454,0.00044724000000002207,
9112,15,1627,0.00396156000000019,1627,0.05198068999999975,1570,0.006147209999999745,1627,0.0008364199999999755,
9113,15,2087,0.0038677999999998745,2081,0.07525905999999964,1990,0.008823429999999632,2087,0.003553980000000081,
9114,15,1778,0.0038205800000000066,1778,0.053965530000000116,1710,0.006310000000000002,1778,0.0004312600000000089,
9115,15,1874,0.0036951300000001197,1874,0.05821466999999956,1820,0.007058589999999754,1874,0.0008341300000000728,
9116,15,1634,0.0036191699999994853,1634,0.04835255000000018,1570,0.0056066999999995915,1634,0.0004996700000003784,
9117,15,1817,0.00370474999999999,1753,0.053584089999999945,1720,0.006744790000000194,1817,0.0005439499999999953,
9118,15,1921,0.0037965299999996203,1921,0.0551686600000005,1860,0.0067024200000003024,1921,0.0004879399999998668,
9119,15,1769,0.0031027199999994082,1769,0.05143451000000084,1700,0.00665647999999976,1769,0.00037001999999972666,
9120,15,1787,0.003871819999999957,1787,0.05877800999999977,1580,0.006620519999999601,1787,0.0015095600000000786,
9121,15,2021,0.003918429999999944,2021,0.059933879999999246,1960,0.007067230000000108,2021,0.000517590000000041,
9122,15,1778,0.003211780000000317,1778,0.05353819999999985,1700,0.0063038899999997965,1778,0.00036141000000043276,
9123,15,1990,0.002634530000000268,1990,0.05828445999999985,1950,0.007008240000000114,1990,0.00040168999999991685,
9124,15,1470,0.003786850000000186,1470,0.044423569999999586,1350,0.00537008999999955,1470,0.0006569700000000012,
9125,15,2122,0.0030312400000002526,2122,0.060963469999999804,2050,0.007278760000000375,2122,0.0003600099999999884,
9126,15,199,0.0007220899999998664,199,0.008875590000000102,190,0.0012311799999997675,199,0.00033725000000060844,
9127,15,1201,0.0037561099999999215,1188,0.03775559999999985,1080,0.004205729999999903,1201,0.0006578599999994594,
9128,15,1915,0.002862480000000005,1915,0.05526714000000027,1850,0.0065370599999999964,1915,0.000357330000000502,
9129,15,1833,0.0027493800000002013,1833,0.05544418000000007,1760,0.0065237899999999625,1833,0.00039619000000016056,
9130,15,1274,0.003942169999999692,1272,0.04105039000000033,1190,0.004874570000000062,1274,0.0006800899999996091,
9131,15,1984,0.0036397800000003144,1984,0.059836740000000076,1910,0.007453139999999508,1984,0.0004423299999996289,
9132,15,2238,0.003916469999999776,2238,0.06820636000000035,2190,0.008384079999999586,2238,0.00047925000000020645,
9133,15,1948,0.0036612800000000332,1935,0.058311589999999566,1800,0.0068917700000002925,1948,0.0004361599999998589,
9134,15,1609,0.003545119999999997,1609,0.049881829999999926,1550,0.0062968500000005175,1609,0.0006084099999998216,
9135,15,1763,0.003582569999999805,1763,0.05167297000000019,1680,0.0060444899999998825,1763,0.000483340000000112,
9136,15,2017,0.0036786699999998974,2017,0.058938660000000025,1810,0.006751300000000242,2017,0.00039190999999959785,
9137,15,1846,0.003833439999999655,1846,0.05388061999999991,1780,0.0064873199999999544,1846,0.0005469200000004548,
9138,15,2011,0.0036994699999996785,2011,0.06011464000000046,1870,0.007252489999999625,2011,0.00046295000000043276,
9139,15,1821,0.004277779999999325,1821,0.05699618000000044,1760,0.007153269999999452,1821,0.0009019800000004352,
9140,15,2167,0.0039051100000000363,2167,0.0638630599999999,1850,0.00698626000000047,2167,0.0006011699999999109,
9141,15,1860,0.0036927599999995665,1860,0.05450306999999952,1800,0.006211539999999332,1860,0.0003777500000001055,
9142,15,1439,0.0033110199999998712,1439,0.04504243000000031,1280,0.005398380000000316,1439,0.0005065000000001874,
9143,15,1641,0.0038976199999996197,1641,0.05044443000000001,1570,0.00616691000000003,1641,0.0005539900000002262,
9144,15,1776,0.0035531999999994924,1776,0.052584690000000475,1700,0.0064749299999999725,1776,0.0004240399999997635,
9145,15,1995,0.003999210000000062,1995,0.06176270000000045,1930,0.007528560000000084,1995,0.0004754400000001624,
9146,15,2008,0.0034977099999997565,2008,0.05865967000000012,1940,0.007155290000000036,2008,0.000459709999999518,
9147,15,1381,0.0036683400000003985,1381,0.04377790000000004,1200,0.0052871400000003635,1381,0.0006741799999997511,
9148,15,1771,0.0037287199999997255,1771,0.05183875,1720,0.006550959999999577,1771,0.00045791999999948984,
9149,15,1873,0.0031883900000002543,1873,0.05329035999999974,1790,0.006240369999999871,1873,0.00041289000000006127,
9150,20,1995,0.007278000000042084,1981,0.09943900000001804,1930,0.020337999999981093,1995,0.00794100000001663,
9151,20,2623,0.011126999999987675,2582,0.12181399999991527,2490,0.024030999999979485,2623,0.0018410000000130822,
9152,20,2607,0.006149999999990996,2602,0.12262500000002774,2565,0.024766999999997097,2607,0.0010009999999738284,
9153,20,2089,0.0075470000000450455,2056,0.10084400000005189,1985,0.02465299999994386,2089,0.0023350000000732507,
9154,20,2062,0.006325999999944543,2062,0.08494500000006155,1955,0.022323000000028514,2062,0.0013529999999946085,
9155,20,2723,0.00748500000003105,2715,0.11501799999996365,2685,0.02432299999998122,2723,0.0014299999999707325,
9156,20,2193,0.0067499999999540705,2184,0.1042030000000409,2140,0.0251700000000028,2193,0.0018010000000003856,
9157,20,2992,0.0067079999999464235,2992,0.1244490000000269,2955,0.03107399999998961,2992,0.0013529999999946085,
9158,20,2197,0.008673999999984972,2197,0.10408000000006723,2080,0.020567999999968833,2197,0.001036999999996624,
9159,20,2551,0.0065159999999764295,2453,0.1317309999999452,2215,0.034928999999976895,2551,0.0066250000000422915,
9160,20,2372,0.010621999999955278,2372,0.11691600000000335,2335,0.02111200000001645,2372,0.001970999999969081,
9161,20,2116,0.006478000000015527,2102,0.10369700000001103,1810,0.018558999999982007,2116,0.0019300000000157524,
9162,20,2368,0.006669999999985521,2287,0.1178939999999784,2100,0.03186600000009321,2368,0.017344999999977517,
9163,20,2440,0.006875999999977012,2391,0.11199999999996635,2300,0.022023000000046977,2440,0.0011779999999816937,
9164,20,1609,0.006516999999973905,1595,0.07744500000001153,1555,0.015750000000025466,1609,0.0031589999999823704,
9165,20,249,0.0011110000000371656,249,0.013703000000020893,245,0.003344000000026881,249,0.00044200000002092565,
9166,20,2184,0.006700000000023465,2184,0.10368099999999458,2055,0.023144000000002052,2184,0.0020460000000070977,
9167,20,1903,0.007706999999982145,1810,0.10404300000004696,1615,0.019090999999946234,1903,0.00814700000000812,
9168,20,2359,0.006209999999953197,2359,0.12363099999998894,2125,0.02265999999997348,2359,0.004274000000009437,
9169,20,2550,0.011524000000008527,2503,0.11013100000002396,2385,0.02097299999996949,2550,0.0009699999999952524,
9170,20,2796,0.0081119999999828,2759,0.12540299999994886,2545,0.024416999999971267,2796,0.0014669999999910033,
9171,20,1953,0.011703000000068187,1953,0.09614599999997608,1915,0.017370999999968717,1953,0.003673999999989519,
9172,20,2532,0.008213000000012016,2532,0.1282120000000191,2505,0.02311000000003105,2532,0.001377999999988333,
9173,20,2347,0.013307999999938147,2347,0.11599999999998545,1935,0.02352899999999636,2347,0.0024240000000190776,
9174,20,2684,0.011917999999980111,2684,0.13081100000005108,2280,0.02477100000004384,2684,0.005043999999941207,
9175,20,1903,0.009816999999998188,1883,0.0863289999999779,1860,0.018379000000095402,1903,0.0016909999999938918,
9176,20,2335,0.006973000000016327,2330,0.0956340000000182,2260,0.019774999999981446,2335,0.0009900000000016007,
9177,20,2365,0.008532000000002427,2365,0.11763700000000199,2205,0.021985999999969863,2365,0.0015919999999596257,
9178,20,2249,0.012092999999993026,2249,0.10757599999999456,2100,0.023319000000014967,2249,0.008204999999975371,
9179,20,2041,0.01350999999999658,2012,0.10061600000000226,1965,0.018768000000022766,2041,0.0017509999999560932,
9180,20,2273,0.011750000000006366,2177,0.11648400000001402,2030,0.02175100000005159,2273,0.006045999999969354,
9181,20,2435,0.006561000000033346,2435,0.10644200000001547,2365,0.02046899999999141,2435,0.0008010000000240325,
9182,20,2508,0.011698999999964599,2496,0.12593299999997498,2440,0.03032899999999472,2508,0.00252800000004072,
9183,20,1863,0.006802999999990789,1814,0.0919099999999844,1785,0.023650000000031923,1863,0.005078999999966527,
9184,20,2959,0.006080000000054042,2959,0.15057500000000346,2900,0.027953000000024986,2959,0.0019419999999854554,
9185,20,2411,0.013559000000043397,2411,0.10841900000002624,2380,0.025898999999981243,2411,0.0009200000000646469,
9186,20,2456,0.006249000000025262,2411,0.11364300000002459,2335,0.027059000000008382,2456,0.003394999999954962,
9187,20,2333,0.007123000000035518,2297,0.11180599999994456,2230,0.034148000000016054,2333,0.005225999999993292,
9188,20,1983,0.007211000000040713,1932,0.09367199999996956,1800,0.018443000000047505,1983,0.00197400000001835,
9189,20,2041,0.013867999999945368,1964,0.1092090000000212,1410,0.019315000000005966,2041,0.018508999999937714,
9190,20,2338,0.007951000000048225,2306,0.11382399999996551,2210,0.022186000000033346,2338,0.002376000000026579,
9191,20,2818,0.011881999999957316,2818,0.12024599999995189,2790,0.022983000000010634,2818,0.0006170000000338405,
9192,20,2441,0.011828999999977441,2441,0.11942199999998593,2405,0.021097999999994954,2441,0.0010970000000156688,
9193,20,1821,0.00679500000006783,1777,0.09557100000000673,1605,0.023860000000013315,1821,0.0017270000000166874,
9194,20,2721,0.00885300000004463,2694,0.1203649999999925,2660,0.029050000000040654,2721,0.004536999999970703,
9195,20,2421,0.007162999999991371,2421,0.10853899999995065,2380,0.02135299999997642,2421,0.0014990000000238979,
9196,20,2475,0.006973000000016327,2468,0.11318099999999731,2430,0.022240000000010696,2475,0.0030330000000162727,
9197,20,2417,0.006748999999956595,2397,0.11508399999996755,2350,0.029697999999996227,2417,0.0015950000000088949,
9198,20,2033,0.00991199999998571,2018,0.0913229999999885,1925,0.0207529999999565,2033,0.0025979999999776737,
9199,20,2168,0.006902000000025055,1949,0.10117999999999938,1815,0.02127100000001292,2168,0.003179000000045562,
9200,22,2625,0.007563000000061493,2573,0.13909699999999248,2440,0.025617000000011103,2625,0.0021210000000451146,
9201,22,2215,0.007499000000052547,2057,0.12881700000002638,1810,0.02386300000000574,2215,0.004087000000026819,
9202,22,2479,0.007612999999935255,2369,0.12676500000003443,2300,0.029710999999963406,2479,0.004062000000033095,
9203,22,2474,0.007707000000038988,2419,0.122887999999989,2175,0.0287789999999859,2474,0.003837000000032731,
9204,22,2877,0.00798000000003185,2863,0.1587650000000167,2820,0.0292519999999854,2877,0.003949000000034175,
9205,22,2581,0.007904999999993834,2311,0.14944500000001426,1875,0.03600300000005063,2581,0.02072899999996025,
9206,22,2401,0.008485000000007403,2316,0.11990500000001703,2250,0.0348109999999906,2401,0.0025580000000218206,
9207,22,2647,0.00844000000000733,2644,0.12975399999999127,2580,0.027759000000003198,2647,0.0030709999999771753,
9208,22,2425,0.007942000000014104,2348,0.13206699999994953,2110,0.02674899999999525,2425,0.009388999999941916,
9209,22,2265,0.012878999999998086,2265,0.11605200000002469,1985,0.02593699999999899,2265,0.011306999999931122,
9210,22,2576,0.008322000000021035,2576,0.13955000000004247,2470,0.03074599999996508,2576,0.007268000000010488,
9211,22,2525,0.007793000000049233,2315,0.1390220000000113,1890,0.027161000000035074,2525,0.012473999999997432,
9212,22,2561,0.008044000000040796,2495,0.14299199999999246,2350,0.02869799999996303,2561,0.0038529999999923348,
9213,22,2677,0.012097999999923559,2519,0.14349600000002738,2440,0.028245999999967353,2677,0.006024000000024898,
9214,22,2442,0.007766000000003714,2439,0.13192199999997456,2230,0.025139000000024225,2442,0.008890000000008058,
9215,22,2646,0.010043999999993503,2640,0.13868399999995518,2505,0.030486999999993714,2646,0.0038299999999367174,
9216,22,1868,0.007896999999957188,1854,0.11082400000003645,1675,0.025947999999971216,1868,0.0026450000000295404,
9217,22,2505,0.007789000000059332,2455,0.1371239999999716,2020,0.031066000000009808,2505,0.020408999999972366,
9218,22,2244,0.010124000000018896,2223,0.12905499999999392,1815,0.026620999999977357,2244,0.006268000000034135,
9219,22,2345,0.007898000000011507,2200,0.13855100000000675,2070,0.031627000000014505,2345,0.002525999999988926,
9220,22,2651,0.00979699999999184,2343,0.14489300000008143,2300,0.03767099999998891,2651,0.002483999999981279,
9221,22,3032,0.010919000000001233,3032,0.15559899999999516,2860,0.037791000000027,3032,0.0023249999999848114,
9222,22,2393,0.0077690000000529835,2206,0.1329020000000014,2150,0.03225300000002562,2393,0.013026999999965483,
9223,22,2811,0.007462999999972908,2797,0.16362299999997276,2680,0.029231999999979053,2811,0.004097000000001572,
9224,22,2315,0.00759299999998575,2315,0.11077699999998458,1375,0.02171600000002627,2315,0.0009170000000153777,
9225,22,2564,0.007630000000006021,2501,0.1536689999999794,2375,0.03421400000001995,2564,0.006695000000036089,
9226,22,2250,0.013142999999956828,1891,0.12387100000000828,1815,0.02463399999999183,2250,0.009608999999954904,
9227,22,2453,0.008803999999997814,2419,0.13095299999997678,2295,0.026179999999953907,2453,0.006535000000042146,
9228,22,2520,0.01001799999994546,2520,0.12872300000003634,2440,0.030420999999989817,2520,0.004519000000016149,
9229,22,2157,0.008369000000072901,1968,0.14018499999997402,1930,0.03418899999996938,2157,0.0674319999999966,
9230,22,2633,0.015694999999993797,2505,0.14821799999998575,2340,0.03789900000003854,2633,0.004794000000003962,
9231,22,2260,0.013378000000045631,2111,0.12756199999995488,1905,0.026046000000008007,2260,0.04266400000005888,
9232,22,2318,0.007325000000037107,2188,0.12678500000004078,1995,0.022770999999977448,2318,0.0038319999999885113,
9233,22,2405,0.013110999999980777,2110,0.14379299999995965,2050,0.03033400000003894,2405,0.003169000000013966,
9234,22,2626,0.013755000000060136,2397,0.14004099999999653,2260,0.025939999999991414,2626,0.0016390000000683358,
9235,22,2827,0.007723999999996067,2765,0.14965799999998808,2300,0.029541999999992186,2827,0.012222999999949025,
9236,22,2358,0.0100060000000326,1924,0.14498500000001968,1875,0.030326000000002296,2358,0.04847999999998365,
9237,22,249,0.0016509999999811953,249,0.020647999999994227,245,0.003783000000055381,249,0.0005340000000160217,
9238,22,2920,0.008439000000009855,2610,0.1553159999999707,2580,0.036843000000033044,2920,0.011399000000039905,
9239,22,2476,0.01324199999993425,2358,0.1393479999999272,2195,0.026432999999997264,2476,0.006559000000038395,
9240,22,2069,0.012247999999999593,2016,0.11225600000000213,1935,0.020097000000021126,2069,0.002188999999987118,
9241,22,2486,0.013552000000004227,2460,0.1306830000000332,2255,0.0372440000000438,2486,0.01538999999996804,
9242,22,2673,0.013112000000035096,2493,0.14746800000000349,2400,0.03616000000005215,2673,0.005377000000009957,
9243,22,2570,0.016200999999966825,2500,0.15782100000001265,2395,0.026773999999988973,2570,0.0015700000000151704,
9244,22,2956,0.007908999999983735,2956,0.15263500000003205,2890,0.033510999999975866,2956,0.0010240000000294458,
9245,22,2082,0.009373999999979787,1691,0.1173530000000369,1595,0.02229299999999057,2082,0.006101000000001022,
9246,22,2915,0.01369300000004614,2616,0.14331900000001951,2440,0.034754000000020824,2915,0.0021820000000047912,
9247,22,2555,0.007448000000067623,2540,0.134757000000036,2420,0.030844999999942502,2555,0.002090999999950327,
9248,22,2582,0.007055999999977303,2575,0.13581299999998464,2095,0.0268589999999449,2582,0.006458000000009179,
9249,22,2306,0.007744999999999891,2150,0.12479300000001103,2020,0.027682999999967706,2306,0.011052000000006501,
9250,25,2427,0.011208000000010543,1924,0.15528299999999717,1900,0.03070100000002185,2427,0.041509999999959746,
9251,25,2846,0.013524000000018077,2454,0.17335900000000493,2160,0.03888500000005024,2846,0.012409999999988486,
9252,25,2538,0.010382999999990261,2477,0.15862399999997479,2435,0.037918999999988046,2538,0.016883000000007087,
9253,25,3370,0.019990000000007058,3215,0.21558099999998603,3150,0.04395900000002939,3370,0.03317600000002585,
9254,25,2884,0.015032000000019252,2873,0.17458000000004859,2835,0.03309999999999036,2884,0.005513000000007651,
