Opt,2err,time,5err,time,10err,time,20err,time,50err,time
9000,4,473,0.0021141649048625794,0.0015219999999999123,0.016913319238900635,0.0006430000000000602,0.02748414376321353,0.00034800000000001496,0.28118393234672306,0.00021100000000001673,0.26004228329809725,0.00020300000000006424
9001,4,326,0.0,0.0009709999999999996,0.018404907975460124,0.00042800000000003946,0.018404907975460124,0.00028000000000000247,0.018404907975460124,0.00014699999999995272,0.6932515337423313,8.699999999994823e-05
9002,4,196,0.0,0.0009380000000000499,0.00510204081632653,0.0004190000000000027,0.030612244897959183,0.00023500000000004073,0.08163265306122448,0.00014399999999992197,0.7448979591836735,8.80000000000325e-05
9003,4,545,0.001834862385321101,0.0014140000000000263,0.01834862385321101,0.0006180000000000074,0.027522935779816515,0.0003420000000000645,0.045871559633027525,0.000492000000000048,0.3577981651376147,0.00023900000000004473
9004,4,243,0.00411522633744856,0.00145099999999998,0.012345679012345678,0.0006120000000000569,0.012345679012345678,0.0003350000000000297,0.012345679012345678,0.00019100000000005224,0.17695473251028807,9.300000000000974e-05
9005,4,563,0.0017761989342806395,0.0013920000000000043,0.0053285968028419185,0.0010919999999999819,0.023090586145648313,0.00046400000000001995,0.04085257548845471,0.0002769999999999717,0.11190053285968028,0.00014799999999998148
9006,4,410,0.004878048780487805,0.0014759999999999218,0.012195121951219513,0.0005959999999999854,0.14634146341463414,0.0003210000000000157,0.17073170731707318,0.00018700000000004824,0.6341463414634146,9.300000000000974e-05
9007,4,375,0.4613333333333333,0.0008579999999999699,0.4666666666666667,0.00037999999999999146,0.4666666666666667,0.00021900000000002473,0.4666666666666667,0.000130000000000019,0.4666666666666667,7.4000000000074e-05
9008,4,235,0.00425531914893617,0.0027199999999999447,0.0,0.0012789999999999746,0.02127659574468085,0.0008500000000000174,0.06382978723404255,0.00047200000000002795,0.14893617021276595,0.00017300000000003424
9009,4,224,0.008928571428571428,0.001314999999999955,0.017857142857142856,0.0005680000000000129,0.017857142857142856,0.0003029999999999977,0.19642857142857142,0.00018899999999993922,1.0,8.099999999999774e-05
