data/uf20-013.cnf.dat,40,18,20,2,12,100,284,1.118141,nesplnenp,6,4,3,2,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
data/uf20-014.cnf.dat,40,18,20,2,12,100,509,1.369675,cas,2.8332295,4.16463625,7.22331815,7.0451474,4.87081585,7.74116255,4.6029492,7.43721225,5.97711995,9.40433015,10.3300259,7.00252625,10.21663055,504.315789473684,466.263157894737,474.578947368421,514.473684210526,515.578947368421,524.052631578947,518.631578947368
data/uf20-015.cnf.dat,40,18,20,2,12,100,277,1.371176,,,,,,,,,,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,20,2,12,100,399,0.886275,,,,,,,,,,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,20,2,12,100,561,2.150161,,,,,,,,,,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,20,2,12,100,611,1.106319,,,,,,,,,,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,20,2,12,100,513,4.233959,,,,,,,,,,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,20,2,12,100,524,1.362842,,,,,,,,,,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,20,2,12,100,363,1.340533,,,,,,,,,,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,20,2,12,100,-10,11.390533,,,,,,,,,,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,20,2,12,100,429,9.150135,,,,,,,,,,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,20,2,12,100,-10,13.308199,,,,,,,,,,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,20,2,12,100,-10,12.903143,,,,,,,,,,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,20,2,12,100,504,1.048719,,,,,,,,,,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,20,2,12,100,302,1.498956,,,,,,,,,,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,20,2,12,100,-10,11.529549,,,,,,,,,,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,20,2,12,150,521,1.504764,,,,,,,,,,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,20,2,12,150,559,1.53297,,,,,,,,,,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,20,2,12,150,499,1.57401,,,,,,,,,,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,20,2,12,150,510,1.791802,,,,,,,,,,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,20,2,12,150,-10,17.779688,,,,,,,,,,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,20,2,12,150,509,1.445039,,,,,,,,,,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,20,2,12,150,277,10.157769,,,,,,,,,,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,20,2,12,150,484,1.355035,,,,,,,,,,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,20,2,12,150,561,3.658939,,,,,,,,,,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,20,2,12,150,611,1.675057,,,,,,,,,,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,20,2,12,150,513,1.554656,,,,,,,,,,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,20,2,12,150,524,1.426457,,,,,,,,,,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,20,2,12,150,363,16.373836,,,,,,,,,,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,20,2,12,150,-10,17.009172,,,,,,,,,,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,20,2,12,150,429,1.506765,,,,,,,,,,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,20,2,12,150,-10,17.122868,,,,,,,,,,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,20,2,12,150,-10,17.306269,,,,,,,,,,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,20,2,12,150,504,8.176463,,,,,,,,,,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,20,2,12,150,302,4.590827,,,,,,,,,,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,20,2,12,150,-10,16.923977,,,,,,,,,,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,20,2,12,200,350,1.92463,,,,,,,,,,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,20,2,12,200,-10,24.766484,,,,,,,,,,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,20,2,12,200,449,1.823321,,,,,,,,,,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,20,2,12,200,510,1.900195,,,,,,,,,,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,20,2,12,200,284,12.98368,,,,,,,,,,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,20,2,12,200,509,1.947292,,,,,,,,,,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,20,2,12,200,554,2.946745,,,,,,,,,,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,20,2,12,200,484,2.730875,,,,,,,,,,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,20,2,12,200,561,1.822319,,,,,,,,,,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,20,2,12,200,611,7.683772,,,,,,,,,,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,20,2,12,200,513,2.259476,,,,,,,,,,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,20,2,12,200,524,2.225832,,,,,,,,,,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,20,2,12,200,363,2.236992,,,,,,,,,,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,20,2,12,200,-10,25.59139,,,,,,,,,,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,20,2,12,200,429,7.875991,,,,,,,,,,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,20,2,12,200,469,1.664814,,,,,,,,,,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,20,2,12,200,527,10.494419,,,,,,,,,,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,20,2,12,200,504,1.649976,,,,,,,,,,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,20,2,12,200,-10,24.658255,,,,,,,,,,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,20,2,12,200,512,1.71649,,,,,,,,,,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,20,2,12,250,350,3.13434,,,,,,,,,,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,20,2,12,250,561,2.520895,,,,,,,,,,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,20,2,12,250,449,2.747218,,,,,,,,,,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,20,2,12,250,510,2.976947,,,,,,,,,,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,20,2,12,250,284,3.916811,,,,,,,,,,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,20,2,12,250,509,2.796994,,,,,,,,,,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,20,2,12,250,277,5.880277,,,,,,,,,,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,20,2,12,250,484,2.133299,,,,,,,,,,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,20,2,12,250,580,2.224172,,,,,,,,,,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,20,2,12,250,611,2.626479,,,,,,,,,,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,20,2,12,250,513,2.054758,,,,,,,,,,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,20,2,12,250,524,3.018545,,,,,,,,,,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,20,2,12,250,398,2.077027,,,,,,,,,,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,20,2,12,250,609,2.310669,,,,,,,,,,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,20,2,12,250,429,13.811508,,,,,,,,,,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,20,2,12,250,469,3.16735,,,,,,,,,,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,20,2,12,250,527,6.883167,,,,,,,,,,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,20,2,12,250,590,2.237675,,,,,,,,,,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,20,2,12,250,302,2.267752,,,,,,,,,,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,20,2,12,250,-10,28.630434,,,,,,,,,,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,20,2,12,300,350,2.879727,,,,,,,,,,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,20,2,12,300,561,3.461534,,,,,,,,,,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,20,2,12,300,401,2.475757,,,,,,,,,,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,20,2,12,300,501,2.970549,,,,,,,,,,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,20,2,12,300,284,2.430597,,,,,,,,,,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,20,2,12,300,509,2.870147,,,,,,,,,,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,20,2,12,300,554,3.563893,,,,,,,,,,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,20,2,12,300,399,4.482418,,,,,,,,,,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,20,2,12,300,580,2.95456,,,,,,,,,,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,20,2,12,300,611,27.874972,,,,,,,,,,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,20,2,12,300,513,3.938665,,,,,,,,,,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,20,2,12,300,524,2.692836,,,,,,,,,,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,20,2,12,300,363,2.758091,,,,,,,,,,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,20,2,12,300,609,21.192407,,,,,,,,,,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,20,2,12,300,-10,35.230262,,,,,,,,,,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,20,2,12,300,469,2.467213,,,,,,,,,,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,20,2,12,300,527,5.968234,,,,,,,,,,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,20,2,12,300,590,2.925729,,,,,,,,,,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,20,2,12,300,302,19.356884,,,,,,,,,,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,20,2,12,300,512,2.328776,,,,,,,,,,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,20,2,12,350,350,12.494568,,,,,,,,,,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,20,2,12,350,561,3.779237,,,,,,,,,,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,20,2,12,350,449,3.033464,,,,,,,,,,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,20,2,12,350,510,3.442199,,,,,,,,,,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,20,2,12,350,284,4.380606,,,,,,,,,,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,20,2,12,350,509,4.114538,,,,,,,,,,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,20,2,12,350,554,3.510293,,,,,,,,,,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,20,2,12,350,484,3.030162,,,,,,,,,,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,20,2,12,350,580,3.600003,,,,,,,,,,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,20,2,12,350,611,3.044343,,,,,,,,,,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,20,2,12,350,513,3.410696,,,,,,,,,,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,20,2,12,350,524,3.570199,,,,,,,,,,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,20,2,12,350,398,2.846913,,,,,,,,,,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,20,2,12,350,609,3.96385,,,,,,,,,,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,20,2,12,350,429,4.086446,,,,,,,,,,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,20,2,12,350,469,13.397168,,,,,,,,,,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,20,2,12,350,527,3.633597,,,,,,,,,,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,20,2,12,350,590,6.960847,,,,,,,,,,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,20,2,12,350,302,2.631935,,,,,,,,,,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,20,2,12,350,512,3.12792,,,,,,,,,,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,20,2,12,400,350,6.722511,,,,,,,,,,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,20,2,12,400,561,14.283819,,,,,,,,,,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,20,2,12,400,449,4.315548,,,,,,,,,,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,20,2,12,400,510,3.836949,,,,,,,,,,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,20,2,12,400,284,3.460897,,,,,,,,,,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,20,2,12,400,509,4.447625,,,,,,,,,,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,20,2,12,400,554,4.532838,,,,,,,,,,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,20,2,12,400,484,3.654893,,,,,,,,,,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,20,2,12,400,561,5.576826,,,,,,,,,,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,20,2,12,400,611,14.863861,,,,,,,,,,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,20,2,12,400,513,4.597678,,,,,,,,,,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,20,2,12,400,524,3.786522,,,,,,,,,,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,20,2,12,400,363,4.033731,,,,,,,,,,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,20,2,12,400,609,4.559004,,,,,,,,,,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,20,2,12,400,429,4.733928,,,,,,,,,,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,20,2,12,400,469,3.639021,,,,,,,,,,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,20,2,12,400,527,3.497949,,,,,,,,,,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,20,2,12,400,590,3.933374,,,,,,,,,,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,20,2,12,400,302,4.869056,,,,,,,,,,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,20,2,12,400,-10,45.398215,,,,,,,,,,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,20,2,12,450,368,4.275047,,,,,,,,,,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,20,2,12,450,561,4.170905,,,,,,,,,,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,20,2,12,450,469,3.947848,,,,,,,,,,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,20,2,12,450,510,3.809086,,,,,,,,,,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,20,2,12,450,284,6.550915,,,,,,,,,,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,20,2,12,450,509,5.079586,,,,,,,,,,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,20,2,12,450,554,4.742244,,,,,,,,,,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,20,2,12,450,484,4.425452,,,,,,,,,,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,20,2,12,450,561,3.837024,,,,,,,,,,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,20,2,12,450,611,3.605497,,,,,,,,,,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,20,2,12,450,513,3.844878,,,,,,,,,,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,20,2,12,450,524,4.80887,,,,,,,,,,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,20,2,12,450,363,4.658832,,,,,,,,,,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,20,2,12,450,609,3.545142,,,,,,,,,,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,20,2,12,450,429,5.835263,,,,,,,,,,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,20,2,12,450,469,4.850433,,,,,,,,,,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,20,2,12,450,527,11.132047,,,,,,,,,,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,20,2,12,450,590,4.472253,,,,,,,,,,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,20,2,12,450,302,4.149809,,,,,,,,,,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,20,2,12,450,512,27.801268,,,,,,,,,,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,20,2,12,500,350,5.153752,,,,,,,,,,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,20,2,12,500,561,8.653219,,,,,,,,,,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,20,2,12,500,499,4.604831,,,,,,,,,,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,20,2,12,500,510,4.694494,,,,,,,,,,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,20,2,12,500,284,20.131885,,,,,,,,,,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,20,2,12,500,509,4.900402,,,,,,,,,,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,20,2,12,500,554,6.260091,,,,,,,,,,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,20,2,12,500,484,4.491575,,,,,,,,,,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,20,2,12,500,561,4.302744,,,,,,,,,,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,20,2,12,500,611,6.105887,,,,,,,,,,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,20,2,12,500,513,4.75739,,,,,,,,,,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,20,2,12,500,524,4.479219,,,,,,,,,,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,20,2,12,500,398,4.36631,,,,,,,,,,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,20,2,12,500,609,11.751067,,,,,,,,,,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,20,2,12,500,429,5.979112,,,,,,,,,,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,20,2,12,500,469,4.343234,,,,,,,,,,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,20,2,12,500,527,8.88113,,,,,,,,,,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,20,2,12,500,590,4.258663,,,,,,,,,,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,20,2,12,500,302,12.071235,,,,,,,,,,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,20,2,12,500,-10,57.900363,,,,,,,,,,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,20,2,12,550,368,7.305219,,,,,,,,,,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,20,2,12,550,561,5.792247,,,,,,,,,,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,20,2,12,550,499,5.202216,,,,,,,,,,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,20,2,12,550,501,5.421205,,,,,,,,,,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,20,2,12,550,284,4.858124,,,,,,,,,,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,20,2,12,550,509,5.815146,,,,,,,,,,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,20,2,12,550,277,5.282979,,,,,,,,,,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,20,2,12,550,544,5.167155,,,,,,,,,,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,20,2,12,550,561,5.437952,,,,,,,,,,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,20,2,12,550,611,5.316137,,,,,,,,,,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,20,2,12,550,513,5.249256,,,,,,,,,,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,20,2,12,550,524,4.735567,,,,,,,,,,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,20,2,12,550,363,4.335589,,,,,,,,,,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,20,2,12,550,609,58.919326,,,,,,,,,,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,20,2,12,550,429,5.057547,,,,,,,,,,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,20,2,12,550,469,5.278566,,,,,,,,,,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,20,2,12,550,527,29.552727,,,,,,,,,,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,20,2,12,550,590,5.378781,,,,,,,,,,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,20,2,12,550,302,5.240687,,,,,,,,,,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,20,2,12,550,512,27.254092,,,,,,,,,,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,20,2,12,600,368,22.702294,,,,,,,,,,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,20,2,12,600,559,5.399893,,,,,,,,,,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,18,20,2,12,600,499,4.824571,,,,,,,,,,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,18,20,2,12,600,510,5.454495,,,,,,,,,,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,18,20,2,12,600,284,6.536719,,,,,,,,,,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,18,20,2,12,600,509,5.382588,,,,,,,,,,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,18,20,2,12,600,554,5.266722,,,,,,,,,,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,18,20,2,12,600,484,5.235323,,,,,,,,,,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,18,20,2,12,600,580,4.537124,,,,,,,,,,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,18,20,2,12,600,611,14.927788,,,,,,,,,,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,18,20,2,12,600,513,5.382463,,,,,,,,,,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,18,20,2,12,600,524,6.296164,,,,,,,,,,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,18,20,2,12,600,363,5.373889,,,,,,,,,,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,18,20,2,12,600,609,5.694308,,,,,,,,,,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,18,20,2,12,600,429,5.809334,,,,,,,,,,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,18,20,2,12,600,469,5.720924,,,,,,,,,,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,18,20,2,12,600,527,7.75979,,,,,,,,,,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,18,20,2,12,600,590,5.225652,,,,,,,,,,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,18,20,2,12,600,302,7.107177,,,,,,,,,,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,18,20,2,12,600,512,5.413307,,,,,,,,,,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,18,20,2,12,650,521,6.014637,,,,,,,,,,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,18,20,2,12,650,561,5.71472,,,,,,,,,,,,,,,,,,,,,
