data/uf20-016.cnf.dat,20,8,484,5.079845,,#DIV/0!,1.9374204,2.4969139,#DIV/0!,3.955058,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,11.5876981,5.8826538
data/uf20-017.cnf.dat,20,8,580,1.238917,,,,,,,,,,,,
data/uf20-018.cnf.dat,20,8,611,1.181887,,,,,,,,,,,,
data/uf20-019.cnf.dat,20,8,513,1.683423,,,,,,,,,,,,
data/uf20-02.cnf.dat,20,8,524,0.952154,,,,,,,,,,,,
data/uf20-020.cnf.dat,20,8,363,1.79268,,,,,,,,,,,,
data/uf20-03.cnf.dat,20,8,609,0.981173,,,,,,,,,,,,
data/uf20-04.cnf.dat,20,8,429,1.546745,,,,,,,,,,,,
data/uf20-05.cnf.dat,20,8,469,0.964333,,,,,,,,,,,,
data/uf20-06.cnf.dat,20,8,527,1.111591,,,,,,,,,,,,
data/uf20-07.cnf.dat,20,8,590,1.176383,,,,,,,,,,,,
data/uf20-08.cnf.dat,20,8,302,0.999639,,,,,,,,,,,,
data/uf20-09.cnf.dat,20,8,-10,10.774801,,,,,,,,,,,,
data/uf20-01.cnf.dat,30,8,521,1.380448,,,,,,,,,,,,
data/uf20-010.cnf.dat,30,8,559,1.205549,,,,,,,,,,,,
data/uf20-011.cnf.dat,30,8,435,1.583132,,,,,,,,,,,,
data/uf20-012.cnf.dat,30,8,501,1.623976,,,,,,,,,,,,
data/uf20-013.cnf.dat,30,8,284,1.36854,,,,,,,,,,,,
data/uf20-014.cnf.dat,30,8,509,1.001584,,,,,,,,,,,,
data/uf20-015.cnf.dat,30,8,554,1.051614,,,,,,,,,,,,
data/uf20-016.cnf.dat,30,8,484,1.259059,,,,,,,,,,,,
data/uf20-017.cnf.dat,30,8,561,5.966425,,,,,,,,,,,,
data/uf20-018.cnf.dat,30,8,611,2.007688,,,,,,,,,,,,
data/uf20-019.cnf.dat,30,8,513,1.407702,,,,,,,,,,,,
data/uf20-02.cnf.dat,30,8,524,1.696832,,,,,,,,,,,,
data/uf20-020.cnf.dat,30,8,363,2.006243,,,,,,,,,,,,
data/uf20-03.cnf.dat,30,8,-10,14.644808,,,,,,,,,,,,
data/uf20-04.cnf.dat,30,8,-10,14.842158,,,,,,,,,,,,
data/uf20-05.cnf.dat,30,8,469,1.490314,,,,,,,,,,,,
data/uf20-06.cnf.dat,30,8,-10,14.450537,,,,,,,,,,,,
data/uf20-07.cnf.dat,30,8,590,1.267774,,,,,,,,,,,,
data/uf20-08.cnf.dat,30,8,302,1.55935,,,,,,,,,,,,
data/uf20-09.cnf.dat,30,8,-10,13.521266,,,,,,,,,,,,
data/uf20-01.cnf.dat,40,8,350,1.554845,,,,,,,,,,,,
data/uf20-010.cnf.dat,40,8,559,1.776981,,,,,,,,,,,,
data/uf20-011.cnf.dat,40,8,469,1.547432,,,,,,,,,,,,
data/uf20-012.cnf.dat,40,8,501,2.409576,,,,,,,,,,,,
data/uf20-013.cnf.dat,40,8,284,5.08821,,,,,,,,,,,,
data/uf20-014.cnf.dat,40,8,509,1.752164,,,,,,,,,,,,
data/uf20-015.cnf.dat,40,8,277,1.89209,,,,,,,,,,,,
data/uf20-016.cnf.dat,40,8,484,1.562635,,,,,,,,,,,,
data/uf20-017.cnf.dat,40,8,488,1.486953,,,,,,,,,,,,
data/uf20-018.cnf.dat,40,8,611,1.918636,,,,,,,,,,,,
data/uf20-019.cnf.dat,40,8,513,1.672552,,,,,,,,,,,,
data/uf20-02.cnf.dat,40,8,524,1.543805,,,,,,,,,,,,
data/uf20-020.cnf.dat,40,8,398,1.920355,,,,,,,,,,,,
data/uf20-03.cnf.dat,40,8,609,7.375171,,,,,,,,,,,,
data/uf20-04.cnf.dat,40,8,429,2.686968,,,,,,,,,,,,
data/uf20-05.cnf.dat,40,8,469,9.233989,,,,,,,,,,,,
data/uf20-06.cnf.dat,40,8,527,1.849695,,,,,,,,,,,,
data/uf20-07.cnf.dat,40,8,590,1.971898,,,,,,,,,,,,
data/uf20-08.cnf.dat,40,8,302,11.959349,,,,,,,,,,,,
data/uf20-09.cnf.dat,40,8,-10,17.897856,,,,,,,,,,,,
data/uf20-01.cnf.dat,50,8,350,1.833032,,,,,,,,,,,,
data/uf20-010.cnf.dat,50,8,561,13.829553,,,,,,,,,,,,
data/uf20-011.cnf.dat,50,8,469,2.22041,,,,,,,,,,,,
data/uf20-012.cnf.dat,50,8,510,1.813881,,,,,,,,,,,,
data/uf20-013.cnf.dat,50,8,-10,25.272505,,,,,,,,,,,,
data/uf20-014.cnf.dat,50,8,509,3.809922,,,,,,,,,,,,
data/uf20-015.cnf.dat,50,8,277,3.208072,,,,,,,,,,,,
data/uf20-016.cnf.dat,50,8,484,2.43905,,,,,,,,,,,,
data/uf20-017.cnf.dat,50,8,580,2.15111,,,,,,,,,,,,
data/uf20-018.cnf.dat,50,8,611,2.508553,,,,,,,,,,,,
data/uf20-019.cnf.dat,50,8,513,2.643181,,,,,,,,,,,,
data/uf20-02.cnf.dat,50,8,524,2.706203,,,,,,,,,,,,
data/uf20-020.cnf.dat,50,8,363,7.142082,,,,,,,,,,,,
data/uf20-03.cnf.dat,50,8,-10,24.861098,,,,,,,,,,,,
data/uf20-04.cnf.dat,50,8,429,10.621073,,,,,,,,,,,,
data/uf20-05.cnf.dat,50,8,469,1.893826,,,,,,,,,,,,
data/uf20-06.cnf.dat,50,8,527,6.137152,,,,,,,,,,,,
data/uf20-07.cnf.dat,50,8,590,2.002687,,,,,,,,,,,,
data/uf20-08.cnf.dat,50,8,302,2.402694,,,,,,,,,,,,
data/uf20-09.cnf.dat,50,8,-10,24.406106,,,,,,,,,,,,
data/uf20-01.cnf.dat,60,8,350,4.252413,,,,,,,,,,,,
data/uf20-010.cnf.dat,60,8,561,18.857514,,,,,,,,,,,,
data/uf20-011.cnf.dat,60,8,499,2.929725,,,,,,,,,,,,
data/uf20-012.cnf.dat,60,8,510,2.506658,,,,,,,,,,,,
data/uf20-013.cnf.dat,60,8,284,3.747661,,,,,,,,,,,,
data/uf20-014.cnf.dat,60,8,509,3.606442,,,,,,,,,,,,
data/uf20-015.cnf.dat,60,8,277,2.489514,,,,,,,,,,,,
data/uf20-016.cnf.dat,60,8,484,2.479033,,,,,,,,,,,,
data/uf20-017.cnf.dat,60,8,488,13.359915,,,,,,,,,,,,
data/uf20-018.cnf.dat,60,8,611,2.207447,,,,,,,,,,,,
data/uf20-019.cnf.dat,60,8,513,2.086627,,,,,,,,,,,,
data/uf20-02.cnf.dat,60,8,524,2.02168,,,,,,,,,,,,
data/uf20-020.cnf.dat,60,8,363,2.433939,,,,,,,,,,,,
data/uf20-03.cnf.dat,60,8,-10,30.146433,,,,,,,,,,,,
data/uf20-04.cnf.dat,60,8,429,3.821025,,,,,,,,,,,,
data/uf20-05.cnf.dat,60,8,469,3.038348,,,,,,,,,,,,
data/uf20-06.cnf.dat,60,8,527,12.691565,,,,,,,,,,,,
data/uf20-07.cnf.dat,60,8,504,2.084662,,,,,,,,,,,,
data/uf20-08.cnf.dat,60,8,-10,29.435365,,,,,,,,,,,,
data/uf20-09.cnf.dat,60,8,-10,26.509972,,,,,,,,,,,,
data/uf20-01.cnf.dat,70,8,350,2.766926,,,,,,,,,,,,
data/uf20-010.cnf.dat,70,8,559,2.843826,,,,,,,,,,,,
data/uf20-011.cnf.dat,70,8,499,2.881688,,,,,,,,,,,,
data/uf20-012.cnf.dat,70,8,510,3.005611,,,,,,,,,,,,
data/uf20-013.cnf.dat,70,8,284,2.511122,,,,,,,,,,,,
data/uf20-014.cnf.dat,70,8,509,2.193713,,,,,,,,,,,,
data/uf20-015.cnf.dat,70,8,554,2.837849,,,,,,,,,,,,
data/uf20-016.cnf.dat,70,8,544,2.523135,,,,,,,,,,,,
data/uf20-017.cnf.dat,70,8,488,2.637816,,,,,,,,,,,,
data/uf20-018.cnf.dat,70,8,-10,33.198418,,,,,,,,,,,,
data/uf20-019.cnf.dat,70,8,513,32.430407,,,,,,,,,,,,
data/uf20-02.cnf.dat,70,8,524,2.773194,,,,,,,,,,,,
data/uf20-020.cnf.dat,70,8,363,2.5701,,,,,,,,,,,,
data/uf20-03.cnf.dat,70,8,-10,33.050275,,,,,,,,,,,,
data/uf20-04.cnf.dat,70,8,429,3.978204,,,,,,,,,,,,
data/uf20-05.cnf.dat,70,8,469,2.391011,,,,,,,,,,,,
data/uf20-06.cnf.dat,70,8,527,33.406145,,,,,,,,,,,,
data/uf20-07.cnf.dat,70,8,590,3.391075,,,,,,,,,,,,
data/uf20-08.cnf.dat,70,8,-10,30.882332,,,,,,,,,,,,
data/uf20-09.cnf.dat,70,8,-10,33.029577,,,,,,,,,,,,
data/uf20-01.cnf.dat,80,8,350,2.899814,,,,,,,,,,,,
data/uf20-010.cnf.dat,80,8,561,21.472689,,,,,,,,,,,,
data/uf20-011.cnf.dat,80,8,499,3.926845,,,,,,,,,,,,
data/uf20-012.cnf.dat,80,8,510,2.837557,,,,,,,,,,,,
data/uf20-013.cnf.dat,80,8,284,3.006673,,,,,,,,,,,,
data/uf20-014.cnf.dat,80,8,509,4.544415,,,,,,,,,,,,
data/uf20-015.cnf.dat,80,8,554,3.335899,,,,,,,,,,,,
data/uf20-016.cnf.dat,80,8,544,2.839783,,,,,,,,,,,,
data/uf20-017.cnf.dat,80,8,561,2.889495,,,,,,,,,,,,
data/uf20-018.cnf.dat,80,8,-10,37.685361,,,,,,,,,,,,
data/uf20-019.cnf.dat,80,8,513,3.039505,,,,,,,,,,,,
data/uf20-02.cnf.dat,80,8,524,2.812457,,,,,,,,,,,,
data/uf20-020.cnf.dat,80,8,363,3.290259,,,,,,,,,,,,
data/uf20-03.cnf.dat,80,8,609,27.510929,,,,,,,,,,,,
data/uf20-04.cnf.dat,80,8,-10,34.999896,,,,,,,,,,,,
data/uf20-05.cnf.dat,80,8,469,3.057443,,,,,,,,,,,,
data/uf20-06.cnf.dat,80,8,-10,35.818591,,,,,,,,,,,,
data/uf20-07.cnf.dat,80,8,590,3.034466,,,,,,,,,,,,
data/uf20-08.cnf.dat,80,8,302,3.216167,,,,,,,,,,,,
data/uf20-09.cnf.dat,80,8,-10,34.317881,,,,,,,,,,,,
data/uf20-01.cnf.dat,90,8,368,2.957557,,,,,,,,,,,,
data/uf20-010.cnf.dat,90,8,561,4.424523,,,,,,,,,,,,
data/uf20-011.cnf.dat,90,8,449,3.252119,,,,,,,,,,,,
data/uf20-012.cnf.dat,90,8,413,3.378191,,,,,,,,,,,,
data/uf20-013.cnf.dat,90,8,284,3.934109,,,,,,,,,,,,
data/uf20-014.cnf.dat,90,8,509,22.738248,,,,,,,,,,,,
data/uf20-015.cnf.dat,90,8,554,4.535956,,,,,,,,,,,,
data/uf20-016.cnf.dat,90,8,484,3.453043,,,,,,,,,,,,
data/uf20-017.cnf.dat,90,8,561,3.070353,,,,,,,,,,,,
data/uf20-018.cnf.dat,90,8,611,3.878542,,,,,,,,,,,,
data/uf20-019.cnf.dat,90,8,513,5.997337,,,,,,,,,,,,
data/uf20-02.cnf.dat,90,8,524,3.213646,,,,,,,,,,,,
data/uf20-020.cnf.dat,90,8,363,2.942624,,,,,,,,,,,,
data/uf20-03.cnf.dat,90,8,609,37.835981,,,,,,,,,,,,
data/uf20-04.cnf.dat,90,8,-10,39.905302,,,,,,,,,,,,
data/uf20-05.cnf.dat,90,8,469,3.373106,,,,,,,,,,,,
data/uf20-06.cnf.dat,90,8,527,2.991851,,,,,,,,,,,,
data/uf20-07.cnf.dat,90,8,590,3.629196,,,,,,,,,,,,
data/uf20-08.cnf.dat,90,8,-10,38.416746,,,,,,,,,,,,
data/uf20-09.cnf.dat,90,8,-10,37.825532,,,,,,,,,,,,
data/uf20-01.cnf.dat,100,8,350,7.832689,,,,,,,,,,,,
data/uf20-010.cnf.dat,100,8,561,3.329071,,,,,,,,,,,,
data/uf20-011.cnf.dat,100,8,449,3.808877,,,,,,,,,,,,
data/uf20-012.cnf.dat,100,8,501,3.896028,,,,,,,,,,,,
data/uf20-013.cnf.dat,100,8,284,4.179092,,,,,,,,,,,,
data/uf20-014.cnf.dat,100,8,509,3.432973,,,,,,,,,,,,
data/uf20-015.cnf.dat,100,8,277,4.267447,,,,,,,,,,,,
data/uf20-016.cnf.dat,100,8,484,4.479143,,,,,,,,,,,,
data/uf20-017.cnf.dat,100,8,580,3.651716,,,,,,,,,,,,
data/uf20-018.cnf.dat,100,8,611,3.209157,,,,,,,,,,,,
data/uf20-019.cnf.dat,100,8,513,3.258006,,,,,,,,,,,,
data/uf20-02.cnf.dat,100,8,524,3.535442,,,,,,,,,,,,
data/uf20-020.cnf.dat,100,8,363,3.896512,,,,,,,,,,,,
data/uf20-03.cnf.dat,100,8,609,3.6205,,,,,,,,,,,,
data/uf20-04.cnf.dat,100,8,429,3.541756,,,,,,,,,,,,
data/uf20-05.cnf.dat,100,8,469,6.179824,,,,,,,,,,,,
data/uf20-06.cnf.dat,100,8,527,3.345238,,,,,,,,,,,,
data/uf20-07.cnf.dat,100,8,590,3.859678,,,,,,,,,,,,
data/uf20-08.cnf.dat,100,8,302,3.734425,,,,,,,,,,,,
data/uf20-09.cnf.dat,100,8,512,40.595502,,,,,,,,,,,,
